Season,Player,Club,Position,Minutes,Goals,Assists,YellowCards,RedCards,CleanSheets,Threat,Creativity,Influence
2016-17,Stewart Downing,Middlesbrough,Midfielder,2214,1,3,1,0,7,283.0,566.9,324.6
2016-17,Adam Clayton,Middlesbrough,Midfielder,2804,0,2,10,0,10,71.0,323.3,454.6
2016-17,Grant Leadbitter,Middlesbrough,Midfielder,710,1,0,1,0,3,88.0,139.9,93.4
2016-17,Adam Reach,Middlesbrough,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Adam Forshaw,Middlesbrough,Midfielder,2695,0,2,4,0,9,240.0,511.6,275.6
2016-17,Carlos De Pena,Middlesbrough,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Julien de Sart,Middlesbrough,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Viktor Fischer,Middlesbrough,Midfielder,438,0,3,0,0,1,165.0,121.7,82.6
2016-17,Marten de Roon,Middlesbrough,Midfielder,2773,4,1,8,0,8,390.0,245.8,370.6
2016-17,David Nugent,Middlesbrough,Forward,43,0,0,0,0,0,2.0,3.3,3.4
2016-17,Jordan Rhodes,Middlesbrough,Forward,211,0,0,0,0,0,104.0,28.0,21.6
2016-17,Cristhian Stuani,Middlesbrough,Forward,1355,4,0,4,0,4,430.0,132.4,224.0
2016-17,Fraser Forster,Southampton,Goalkeeper,3420,0,0,3,0,14,0.0,10.0,553.6
2016-17,Paulo Gazzaniga,Southampton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ryan Bertrand,Southampton,Defender,2507,2,5,3,0,12,255.0,442.4,517.4
2016-17,Jose Fonte,West Ham,Defender,2934,0,0,4,0,11,221.0,128.0,654.4
2016-17,Maya Yoshida,Southampton,Defender,2070,1,1,2,0,7,277.0,62.8,532.6
2016-17,Matt Targett,Southampton,Defender,373,0,0,0,0,1,12.0,87.9,64.6
2016-17,Florin Gardos,Southampton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Cédric Soares,Southampton,Defender,2515,0,3,7,0,11,155.0,648.9,591.0
2016-17,Cuco Martina,Southampton,Defender,592,0,0,0,0,3,20.0,114.7,94.2
2016-17,Virgil van Dijk,Southampton,Defender,1852,1,0,3,1,7,232.0,81.1,546.2
2016-17,Nathan Redmond,Southampton,Midfielder,2898,7,1,2,1,12,1021.0,880.3,545.6
2016-17,Steven Davis,Southampton,Midfielder,2643,0,3,3,0,10,379.0,573.0,437.6
2016-17,James Ward-Prowse,Southampton,Midfielder,1883,4,4,4,0,9,448.0,729.1,427.4
2016-17,Harrison Reed,Southampton,Midfielder,64,0,0,0,0,0,0.0,1.4,11.0
2016-17,Dusan Tadic,Southampton,Midfielder,2411,3,7,4,0,13,819.0,1144.1,455.4
2016-17,Jordy Clasie,Southampton,Midfielder,1022,1,1,3,0,2,94.0,129.1,122.4
2016-17,Oriol Romeu Vidal,Southampton,Midfielder,3071,1,0,11,0,13,240.0,280.5,585.6
2016-17,Jay Rodriguez,Southampton,Midfielder,893,5,2,0,0,3,507.0,132.8,255.2
2016-17,Pierre-Emile Højbjerg,Southampton,Midfielder,1300,0,0,2,0,6,216.0,305.0,222.0
2016-17,Shane Long,Southampton,Forward,1262,3,2,2,0,2,584.0,231.6,201.6
2016-17,Charlie Austin,Southampton,Forward,934,6,1,1,0,6,573.0,134.3,274.2
2016-17,Shay Given,Stoke,Goalkeeper,450,0,0,1,0,0,0.0,0.0,144.8
2016-17,Jack Butland,Stoke,Goalkeeper,450,0,0,0,0,2,0.0,0.0,121.8
2016-17,Jakob Haugaard,Stoke,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ryan Shawcross,Stoke,Defender,3150,1,2,6,0,9,395.0,65.3,732.2
2016-17,Marc Wilson,West Brom,Defender,255,0,0,3,0,0,5.0,34.5,63.0
2016-17,Geoff Cameron,Stoke,Defender,1629,0,1,1,0,6,174.0,165.0,354.4
2016-17,Erik Pieters,Stoke,Defender,3151,0,2,5,0,10,130.0,353.8,583.2
2016-17,Marc Muniesa,Stoke,Defender,650,1,0,2,0,3,50.0,59.7,172.4
2016-17,Phil Bardsley,Stoke,Defender,1168,0,0,4,1,3,51.0,146.7,155.0
2016-17,Philipp Wollscheid,Stoke,Defender,180,0,0,1,0,0,10.0,3.4,36.4
2016-17,Glen Johnson,Stoke,Defender,1957,0,0,1,0,6,101.0,176.1,350.0
2016-17,Dionatan do Nascimento Teixeira,Stoke,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Stephen Ireland,Stoke,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Charlie Adam,Stoke,Midfielder,1491,1,4,7,0,6,328.0,477.6,263.4
2016-17,Glenn Whelan,Stoke,Midfielder,2276,0,1,5,0,7,41.0,336.6,392.6
2016-17,Jonathan Walters,Stoke,Midfielder,1304,4,3,1,0,6,487.0,198.7,294.0
2016-17,Marko Arnautovic,Stoke,Midfielder,2713,6,7,9,1,9,861.0,768.7,530.4
2016-17,Ibrahim Afellay,Stoke,Midfielder,384,0,0,0,0,0,63.0,55.2,32.0
2016-17,Xherdan Shaqiri,Stoke,Midfielder,1699,4,2,2,0,8,453.0,672.9,293.6
2016-17,Giannelli Imbula,Stoke,Midfielder,796,0,1,1,0,2,44.0,111.3,65.0
2016-17,Bojan Krkic,Stoke,Midfielder,475,3,0,1,0,0,114.0,84.5,125.4
2016-17,Peter Crouch,Stoke,Forward,1343,7,3,3,0,4,664.0,260.9,346.6
2016-17,Mame Biram Diouf,Stoke,Forward,1385,1,2,3,0,5,340.0,148.6,198.0
2016-17,Jose Luis Mato Sanmartín,Stoke,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Vito Mannone,Sunderland,Goalkeeper,810,0,0,0,0,2,0.0,0.0,247.0
2016-17,Jordan Pickford,Sunderland,Goalkeeper,2610,0,0,0,0,4,0.0,40.0,933.0
2016-17,Younes Kaboul,Watford,Defender,1910,2,0,2,0,4,243.0,31.5,443.2
2016-17,John O'Shea,Sunderland,Defender,2158,0,1,5,0,3,98.0,21.3,453.4
2016-17,Billy Jones,Sunderland,Defender,2270,1,0,8,0,5,270.0,387.5,476.8
2016-17,Patrick van Aanholt,Crystal Palace,Defender,2498,5,1,3,0,5,383.0,534.2,616.0
2016-17,Adam Matthews,Sunderland,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Lamine Koné,Sunderland,Defender,2545,1,0,4,0,5,339.0,35.6,624.0
2016-17,Jan Kirchhoff,Sunderland,Midfielder,433,0,1,1,0,0,26.0,30.1,53.6
2016-17,Lee Cattermole,Sunderland,Midfielder,633,0,0,4,0,0,12.0,47.3,65.0
2016-17,Sebastian Larsson,Sunderland,Midfielder,1468,0,3,4,1,3,109.0,402.5,206.0
2016-17,Jack Rodwell,Sunderland,Midfielder,1492,0,1,4,0,2,233.0,131.0,235.0
2016-17,Jeremain Lens,Sunderland,Midfielder,69,0,0,0,0,0,52.0,31.3,14.2
2016-17,Wahbi Khazri,Sunderland,Midfielder,849,1,0,6,0,1,203.0,332.2,112.2
2016-17,Duncan Watmore,Sunderland,Midfielder,1025,0,5,1,0,2,241.0,159.7,118.6
2016-17,Fabio Borini,Sunderland,Forward,1742,2,0,5,0,5,406.0,257.3,217.0
2016-17,Jermain Defoe,Sunderland,Forward,3322,15,3,1,0,6,1379.0,274.5,630.4
2016-17,Lukasz Fabianski,Swansea,Goalkeeper,3330,0,0,1,0,8,0.0,0.1,780.4
2016-17,Kristoffer Nordfeldt,Swansea,Goalkeeper,90,0,0,0,0,0,0.0,0.0,24.8
2016-17,Kyle Naughton,Swansea,Defender,2714,1,0,5,0,8,216.0,407.5,589.0
2016-17,Ashley Williams,Everton,Defender,3160,1,3,7,1,13,289.0,119.1,927.6
2016-17,Neil Taylor,Swansea,Defender,920,0,1,1,0,2,12.0,84.1,149.2
2016-17,Angel Rangel,Swansea,Defender,831,1,0,1,0,1,54.0,122.7,221.8
2016-17,Jordi Amat,Swansea,Defender,1409,0,0,5,0,2,106.0,29.2,332.2
2016-17,Federico Fernández,Swansea,Defender,2430,0,1,7,0,6,206.0,38.2,579.4
2016-17,Franck Tabanou,Swansea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Stephen Kingsley,Swansea,Defender,1036,0,0,0,0,3,15.0,106.8,140.2
2016-17,Mike van der Hoorn,Swansea,Defender,662,1,0,1,0,1,50.0,1.2,191.6
2016-17,Jack Cork,Swansea,Midfielder,2232,0,1,7,0,3,168.0,222.0,331.2
2016-17,Gylfi Sigurdsson,Swansea,Midfielder,3327,9,13,2,0,7,1074.0,1302.7,905.4
2016-17,Wayne Routledge,Swansea,Midfielder,1917,3,2,1,0,5,355.0,428.5,273.2
2016-17,Leon Britton,Swansea,Midfielder,1163,0,0,3,0,5,10.0,72.8,127.8
2016-17,Jay Fulton,Swansea,Midfielder,690,0,0,2,0,3,47.0,53.3,85.4
2016-17,Sung-yueng Ki,Swansea,Midfielder,1291,0,1,3,0,4,77.0,210.9,160.4
2016-17,Jefferson Montero,Swansea,Midfielder,380,0,1,0,0,0,99.0,134.3,82.4
2016-17,André Ayew,West Ham,Midfielder,1439,6,3,1,0,6,505.0,233.4,324.4
2016-17,Leroy Fer,Swansea,Midfielder,2405,6,2,9,0,4,443.0,333.9,507.6
2016-17,Nathan Dyer,Swansea,Midfielder,214,0,1,0,0,0,48.0,57.5,40.0
2016-17,Bafétimbi Gomis,Swansea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Marvin Emnes,Swansea,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Modou Barrow,Swansea,Forward,1145,0,2,1,0,4,223.0,332.7,153.6
2016-17,Hugo Lloris,Tottenham,Goalkeeper,3004,0,0,0,0,15,2.0,20.0,664.6
2016-17,Michel Vorm,Tottenham,Goalkeeper,416,0,0,0,0,2,0.0,0.0,70.4
2016-17,Toby Alderweireld,Tottenham,Defender,2601,1,0,1,0,14,363.0,102.2,618.4
2016-17,Danny Rose,Tottenham,Defender,1530,2,3,8,0,8,237.0,371.5,387.4
2016-17,Kyle Walker,Tottenham,Defender,2701,0,6,8,0,14,264.0,570.5,564.0
2016-17,Jan Vertonghen,Tottenham,Defender,2894,0,0,5,0,15,138.0,121.1,790.8
2016-17,Ben Davies,Tottenham,Defender,1739,1,3,1,0,8,156.0,449.6,452.0
2016-17,Kieran Trippier,Tottenham,Defender,568,0,5,1,0,3,35.0,185.6,183.8
2016-17,Kevin Wimmer,Tottenham,Defender,357,0,0,3,0,0,0.0,14.4,39.4
2016-17,DeAndre Yedlin,Tottenham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Eric Dier,Tottenham,Midfielder,3043,2,0,6,0,16,315.0,223.8,663.6
2016-17,Mousa Dembélé,Tottenham,Midfielder,2056,1,2,5,0,11,121.0,409.7,407.2
2016-17,Nacer Chadli,West Brom,Midfielder,2135,5,6,2,0,6,543.0,538.8,412.0
2016-17,Erik Lamela,Tottenham,Midfielder,595,1,1,1,0,4,225.0,275.2,121.8
2016-17,Christian Eriksen,Tottenham,Midfielder,3159,8,20,0,0,16,1244.0,1679.2,974.6
2016-17,Nabil Bentaleb,Tottenham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ryan Mason,Hull,Midfielder,927,1,0,4,0,0,137.0,149.6,116.0
2016-17,Tom Carroll,Swansea,Midfielder,1389,1,2,1,0,5,86.0,268.2,253.8
2016-17,Bamidele Alli,Tottenham,Midfielder,3036,18,11,4,0,17,1270.0,778.7,969.6
2016-17,Joshua Onomah,Tottenham,Midfielder,22,0,0,0,0,0,18.0,4.4,7.4
2016-17,Victor Wanyama,Tottenham,Midfielder,3012,4,2,10,0,12,480.0,486.0,609.6
2016-17,Alex Pritchard,Tottenham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Heung-Min Son,Tottenham,Midfielder,2063,14,9,2,0,10,1161.0,642.3,753.4
2016-17,Harry Kane,Tottenham,Forward,2523,29,7,3,0,14,1530.0,548.4,1279.0
2016-17,Clinton N'Jie,Tottenham,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Vincent Janssen,Tottenham,Forward,845,2,3,0,0,3,501.0,241.3,158.0
2016-17,Costel Pantilimon,Watford,Goalkeeper,83,0,0,0,0,0,0.0,0.0,41.6
2016-17,Heurelho Gomes,Watford,Goalkeeper,3337,0,0,1,0,7,0.0,10.0,834.4
2016-17,Craig Cathcart,Watford,Defender,1162,0,1,3,0,2,45.0,61.7,225.2
2016-17,Sebastian Prödl,Watford,Defender,2770,1,2,10,1,5,302.0,111.3,624.0
2016-17,Juan Carlos Paredes,Watford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,José Holebas,Watford,Defender,2905,2,4,14,0,7,211.0,567.6,666.8
2016-17,Allan-Roméo Nyom,West Brom,Defender,2638,0,2,8,0,5,109.0,214.3,461.0
2016-17,Miguel Britos,Watford,Defender,2280,1,2,6,2,6,280.0,96.7,531.2
2016-17,Christian Kabasele,Watford,Defender,771,2,0,1,0,1,166.0,49.1,200.4
2016-17,Adlène Guédioura,Middlesbrough,Midfielder,861,0,1,2,0,0,100.0,169.2,123.6
2016-17,Etienne Capoue,Watford,Midfielder,3204,7,2,5,0,7,513.0,696.8,577.6
2016-17,Almen Abdi,Watford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ben Watson,Watford,Midfielder,54,0,0,0,1,0,0.0,1.3,5.6
2016-17,Ikechi Anya,Watford,Midfielder,10,0,0,0,0,0,0.0,0.0,0.0
2016-17,Valon Behrami,Watford,Midfielder,2030,0,0,7,0,5,24.0,101.9,208.2
2016-17,Steven Berghuis,Watford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Nordin Amrabat,Watford,Midfielder,2091,0,3,4,0,4,368.0,494.3,282.4
2016-17,Mario Suárez,Watford,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Isaac Success,Watford,Midfielder,519,1,1,2,0,1,225.0,96.7,146.2
2016-17,Troy Deeney,Watford,Forward,2944,10,4,7,0,6,900.0,555.9,617.4
2016-17,Odion Ighalo,Watford,Forward,1291,1,1,1,0,2,440.0,173.8,93.6
2016-17,Mamadou Obbi Oularé,Watford,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Jerome Sinclair,Watford,Forward,116,0,0,0,0,0,22.0,14.3,1.0
2016-17,Boaz Myhill,West Brom,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ben Foster,West Brom,Goalkeeper,3420,0,0,2,0,6,5.0,20.3,767.0
2016-17,Jonny Evans,West Brom,Defender,2637,2,1,8,0,4,259.0,117.5,626.6
2016-17,Jonas Olsson,West Brom,Defender,590,0,0,3,0,1,21.0,1.1,96.4
2016-17,Craig Dawson,West Brom,Defender,3276,4,0,10,0,6,418.0,317.1,742.4
2016-17,Sébastien Pocognoli,West Brom,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Cristian Gamboa,West Brom,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Gareth McAuley,West Brom,Defender,3140,6,1,5,0,7,367.0,74.3,913.8
2016-17,James Chester,West Brom,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Chris Brunt,West Brom,Defender,2477,3,4,5,0,4,340.0,674.5,509.4
2016-17,Darren Fletcher,West Brom,Midfielder,3231,2,3,0,0,8,260.0,362.3,393.2
2016-17,Craig Gardner,West Brom,Midfielder,218,0,1,1,0,1,11.0,137.9,35.4
2016-17,James Morrison,West Brom,Midfielder,1741,5,2,3,0,4,237.0,348.9,351.0
2016-17,Claudio Yacob,West Brom,Midfielder,2418,0,0,9,0,4,33.0,108.5,346.0
2016-17,Callum McManaman,West Brom,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,James McClean,West Brom,Midfielder,1477,1,3,9,0,2,360.0,331.3,288.6
2016-17,Jonathan Leko,West Brom,Midfielder,118,0,1,0,0,0,20.0,29.9,27.4
2016-17,Matt Phillips,West Brom,Midfielder,2181,4,9,2,0,6,458.0,508.9,463.2
2016-17,Rickie Lambert,West Brom,Forward,13,0,0,0,0,0,40.0,11.0,3.6
2016-17,Saido Berahino,Stoke,Forward,963,0,0,1,0,4,299.0,73.5,38.4
2016-17,Salomón Rondón,West Brom,Forward,2892,8,3,2,0,6,1430.0,430.3,435.4
2016-17,Adrián San Miguel del Castillo,West Ham,Goalkeeper,1440,0,0,1,0,6,0.0,10.0,367.8
2016-17,Darren Randolph,West Ham,Goalkeeper,1980,0,0,1,0,4,0.0,0.0,484.8
2016-17,James Collins,West Ham,Defender,1655,2,0,3,0,6,169.0,45.4,501.0
2016-17,Winston Reid,West Ham,Defender,2587,2,3,8,1,9,141.0,104.4,793.6
2016-17,Aaron Cresswell,West Ham,Defender,2115,0,2,2,1,5,121.0,284.7,307.6
2016-17,Reece Oxford,West Ham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Angelo Ogbonna,West Ham,Defender,1755,0,0,2,0,4,51.0,82.4,384.4
2016-17,Sam Byram,West Ham,Defender,1249,0,1,5,1,3,72.0,118.2,202.2
2016-17,Mark Noble,West Ham,Midfielder,2389,3,0,10,0,8,233.0,384.8,342.0
2016-17,Cheikhou Kouyaté,West Ham,Midfielder,2723,1,1,3,0,9,200.0,147.4,458.8
2016-17,Pedro Obiang,West Ham,Midfielder,1763,1,2,7,0,4,52.0,131.3,311.4
2016-17,Dimitri Payet,West Ham,Midfielder,1513,2,8,2,0,4,516.0,1096.6,414.0
2016-17,Manuel Lanzini,West Ham,Midfielder,2708,8,3,9,0,9,629.0,863.3,639.0
2016-17,Josh Cullen,West Ham,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Michail Antonio,West Ham,Midfielder,2433,9,8,4,1,7,1105.0,503.1,622.4
2016-17,Håvard Nordtveit,West Ham,Midfielder,957,0,1,2,0,3,43.0,63.3,155.4
2016-17,Sofiane Feghouli,West Ham,Midfielder,1042,3,3,1,1,1,262.0,320.2,268.0
2016-17,Gökhan Töre,West Ham,Midfielder,240,0,1,0,0,1,33.0,87.8,28.2
2016-17,Andy Carroll,West Ham,Forward,1312,7,2,3,0,3,620.0,220.8,351.8
2016-17,Enner Valencia,Everton,Forward,927,3,3,1,0,2,490.0,117.6,194.2
2016-17,Diafra Sakho,West Ham,Forward,181,1,0,0,0,0,45.0,19.6,41.8
2016-17,Nick Pope,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Paul Robinson,Burnley,Goalkeeper,270,0,0,0,0,0,0.0,0.0,66.2
2016-17,Johann Berg Gudmundsson,Burnley,Midfielder,999,1,3,1,0,3,161.0,267.3,220.0
2016-17,Ragnar Klavan,Liverpool,Defender,1410,0,0,3,0,3,78.0,52.5,308.2
2016-17,Marko Grujic,Liverpool,Midfielder,43,0,0,1,0,0,39.0,17.4,8.8
2016-17,Jason Denayer,Sunderland,Defender,1878,0,0,2,0,6,62.0,55.1,319.2
2016-17,Antonio Barragán,Middlesbrough,Defender,2193,0,0,5,0,7,50.0,219.0,442.2
2016-17,Álvaro Negredo,Middlesbrough,Forward,2872,9,5,5,0,10,1078.0,454.9,542.4
2016-17,Juan Zuñiga,Watford,Defender,823,1,1,1,0,1,79.0,86.4,139.8
2016-17,Tommie Hoban,Watford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Brice Dja Djédjé,Watford,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Abdoulaye Doucouré,Watford,Midfielder,1352,1,0,4,0,4,254.0,178.2,179.4
2016-17,Matej Vydra,Watford,Forward,3,0,0,0,0,0,0.0,0.3,0.0
2016-17,Rob Holding,Arsenal,Defender,810,0,0,3,0,4,100.0,49.2,172.0
2016-17,Georginio Wijnaldum,Liverpool,Midfielder,2974,6,9,2,0,11,639.0,694.5,648.4
2016-17,Ramadan Sobhi,Stoke,Midfielder,855,0,2,2,0,5,149.0,137.3,104.6
2016-17,Ola Aina,Chelsea,Defender,26,0,0,0,0,0,17.0,0.9,4.8
2016-17,Idrissa Gueye,Everton,Midfielder,2681,1,2,11,0,9,237.0,434.1,555.8
2016-17,Leroy Sané,Man City,Midfielder,1781,5,7,4,0,9,632.0,505.1,397.2
2016-17,Bradley Guzan,Middlesbrough,Goalkeeper,900,0,0,0,0,3,0.0,0.0,228.4
2016-17,Gastón Ramírez,Middlesbrough,Midfielder,1539,2,3,8,1,6,364.0,509.9,287.2
2016-17,Jérémy Pied,Southampton,Defender,129,0,0,0,0,0,21.0,20.7,20.6
2016-17,Chuba Akpom,Arsenal,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Sullay Kaikai,Crystal Palace,Midfielder,24,0,0,0,0,0,4.0,1.8,0.0
2016-17,Mason Holgate,Everton,Defender,1372,0,1,2,0,5,83.0,152.2,286.8
2016-17,Benjamin Chilwell,Leicester,Defender,699,1,0,2,0,1,88.0,48.4,137.0
2016-17,Bartosz Kapustka,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Jose Angel Esmoris Tasende,Man City,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Papy Djilobodji,Sunderland,Defender,1577,0,0,4,1,2,124.0,25.9,487.6
2016-17,Fernando Llorente,Swansea,Forward,2442,15,3,2,0,5,1086.0,489.6,639.8
2016-17,Cameron Carter-Vickers,Tottenham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Daniel Lafferty,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Paul Pogba,Man United,Midfielder,2608,5,4,7,0,13,839.0,953.5,713.0
2016-17,Jack Stephens,Southampton,Defender,1471,0,1,1,0,6,58.0,58.2,350.4
2016-17,Arthur Masuaku,West Ham,Defender,972,0,1,1,0,3,18.0,126.7,219.8
2016-17,Donald Love,Sunderland,Defender,611,0,1,1,0,1,17.0,73.6,157.6
2016-17,Borja Bastón,Swansea,Forward,561,1,2,0,0,1,190.0,91.9,59.0
2016-17,Olayinka Fredrick Oladotun Ladapo,Crystal Palace,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Keshi Anderson,Crystal Palace,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Kane Wilson,West Brom,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Sam Field,West Brom,Midfielder,275,0,0,2,0,1,3.0,49.0,16.4
2016-17,Tom Davies,Everton,Midfielder,1544,2,3,4,0,8,208.0,246.1,259.0
2016-17,Harry Winks,Tottenham,Midfielder,494,1,1,1,0,0,77.0,122.1,128.0
2016-17,Greg Olley,Hull,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Josh Clackstone,Hull,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Jarrod Bowen,Hull,Forward,181,0,0,0,0,0,36.0,17.9,3.8
2016-17,Dusan Kuciak,Hull,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Greg Luer,Hull,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Josh Tymon,Hull,Defender,323,0,0,1,0,1,2.0,20.5,40.2
2016-17,Lynden Gooch,Sunderland,Midfielder,366,0,0,3,0,1,54.0,66.4,36.4
2016-17,Joel Asoro,Sunderland,Midfielder,10,0,0,0,0,0,2.0,0.0,0.0
2016-17,Alex Baptiste,Middlesbrough,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Trent Alexander-Arnold,Liverpool,Midfielder,167,0,0,0,0,0,48.0,20.2,32.4
2016-17,Alexander Manninger,Liverpool,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Steven Defour,Burnley,Midfielder,1068,1,3,1,0,5,96.0,386.4,249.2
2016-17,Jonathan Calleri,West Ham,Forward,540,1,0,0,0,3,265.0,115.0,56.2
2016-17,Fabio Pereira da Silva,Middlesbrough,Defender,1847,0,0,8,0,6,39.0,273.9,355.8
2016-17,Pablo Maffeo,Man City,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Luke McGee,Tottenham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Nathaniel Chalobah,Chelsea,Midfielder,167,0,1,2,0,0,7.0,51.1,40.6
2016-17,Aiden O'Neill,Burnley,Midfielder,85,0,0,0,0,0,8.0,5.1,7.6
2016-17,Josh Robson,Sunderland,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Steven Pienaar,Sunderland,Midfielder,802,0,0,5,1,2,98.0,134.4,90.8
2016-17,Reece Burke,West Ham,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Ashley Fletcher,West Ham,Forward,367,0,0,2,0,0,160.0,64.2,30.6
2016-17,Ryan Fraser,Bournemouth,Midfielder,1764,3,9,3,0,7,332.0,536.5,338.4
2016-17,Thomas Robson,Sunderland,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Javier Manquillo,Sunderland,Defender,1430,1,0,2,0,2,66.0,98.7,242.2
2016-17,Roberto Pereyra,Watford,Midfielder,1036,2,3,2,1,3,141.0,239.3,168.0
2016-17,Daryl Janmaat,Watford,Defender,1614,2,1,2,0,2,254.0,222.3,309.4
2016-17,Claudio Bravo,Man City,Goalkeeper,1968,0,0,0,0,6,0.0,0.0,292.2
2016-17,Edimilson Fernandes,West Ham,Midfielder,1002,0,1,4,0,3,209.0,109.9,107.8
2016-17,Hiram Boateng,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Julien Ngoy,Stoke,Forward,49,0,0,0,0,0,46.0,12.1,7.4
2016-17,Ben Hinchcliffe,Hull,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Oliver McBurnie,Swansea,Forward,82,0,0,0,0,0,39.0,33.0,8.0
2016-17,Maksymilian Stryjek,Sunderland,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Jack Rose,West Brom,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2016-17,Lucas Pérez,Arsenal,Forward,272,1,1,0,0,1,163.0,105.4,65.4
2016-17,Simone Zaza,West Ham,Forward,459,0,0,2,0,2,207.0,112.4,16.4
2016-17,Sofiane Boufal,Southampton,Midfielder,1104,1,1,5,0,3,265.0,328.6,197.0
2016-17,Stefano Okaka,Watford,Forward,959,4,0,5,0,2,494.0,179.6,197.6
2016-17,Patrick Bamford,Middlesbrough,Forward,326,1,0,1,0,0,139.0,26.9,51.0
2016-17,David Marshall,Hull,Goalkeeper,1440,0,0,0,0,0,0.0,0.3,423.0
2016-17,Shkodran Mustafi,Arsenal,Defender,2274,2,2,11,0,8,364.0,159.7,598.2
2016-17,Adrian Mariappa,Watford,Defender,562,0,0,0,0,1,26.0,12.7,162.6
2016-17,Will Keane,Hull,Forward,280,0,0,0,0,1,39.0,50.1,2.8
2016-17,Alfie Mawson,Swansea,Defender,2430,4,0,1,0,7,302.0,62.0,678.0
2016-17,Didier Ndong,Sunderland,Midfielder,2520,1,1,5,0,5,140.0,310.1,340.4
2016-17,Jeff Hendrick,Burnley,Midfielder,2691,2,1,6,1,9,259.0,234.4,284.6
2016-17,Marcos Alonso,Chelsea,Defender,2693,6,5,2,0,15,536.0,420.4,618.2
2016-17,Bruno Martins Indi,Stoke,Defender,3146,1,0,4,0,11,266.0,34.4,682.6
2016-17,Adama Traoré,Middlesbrough,Midfielder,1543,0,1,1,0,6,176.0,320.5,283.2
2016-17,Pau López Sabata,Tottenham,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
